CCC_CODE,BASE_CLASS,CONN_PHASE,MET_STATUS,DIS_STAT,CON_TYPE,TYPE,COUNT,UNIT
3153404,C,1,DEF    ,Live,C  ,DEF_OTH    ,39,7186
3153404,C,1,HEALTHY,TD  ,C  ,DEF_OTH    ,1,3223
3153404,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1308,390342.93
3153404,C,1,HEALTHY,Live,DTW,HEALTHY_OTH,1,253
3153404,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,7,6332
3153404,C,1,HEALTHY,Live,C  ,,5,244
3153404,C,1,HEALTHY,PD  ,C  ,,1,0
3153404,C,3,HEALTHY,Live,C  ,2.0_norm   ,6,0
3153404,C,3,HEALTHY,Live,C  ,3.0_adv    ,1,0
3153404,C,3,HEALTHY,Live,C  ,5.100_count,2,40
3153404,C,3,HEALTHY,Live,C  ,7.500_count,11,2758
3153404,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,71,585067
3153404,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,2,13696
3153404,C,3,HEALTHY,Live,PHE,HEALTHY_OTH,1,1284
3153404,C,3,DEF    ,Live,C  ,,1,3076
3153404,C,3,HEALTHY,Live,C  ,,2,6590
3153404,D,1,DEF    ,Live,D  ,11_count   ,10,51
3153404,D,1,HEALTHY,Live,D  ,2.0_norm   ,89,0
3153404,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,3,0
3153404,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,26,0
3153404,D,1,HEALTHY,TD  ,OTH,2.0_norm   ,1,0
3153404,D,1,DEF    ,Live,D  ,25_count   ,16,285
3153404,D,1,HEALTHY,Live,D  ,3.0_adv    ,180,0
3153404,D,1,HEALTHY,Live,D  ,4.0_temp   ,1,0
3153404,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,3,0
3153404,D,1,HEALTHY,Live,D  ,5.11_count ,147,681
3153404,D,1,DEF    ,Live,D  ,50_count   ,29,1128
3153404,D,1,HEALTHY,Live,D  ,7.25_count ,182,3300
3153404,D,1,HEALTHY,TD  ,D  ,7.25_count ,1,14
3153404,D,1,DEF    ,Live,D  ,DEF_OTH    ,447,93595
3153404,D,1,HEALTHY,TD  ,D  ,DEF_OTH    ,1,958
3153404,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,9831,2457641
3153404,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,1,496
3153404,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,2,175
3153404,D,1,DEF    ,Live,D  ,,2,448
3153404,D,1,HEALTHY,Live,D  ,,10,4675
3153404,D,3,HEALTHY,Live,D  ,,8,15582
3153404,I,1,HEALTHY,PD  ,I  ,,1,280
3153404,I,3,HEALTHY,Live,I  ,2.0_norm   ,1,0
3153404,I,3,DEF    ,Live,I  ,250_count  ,2,265
3153404,I,3,HEALTHY,Live,I  ,3.0_adv    ,4,0
3153404,I,3,HEALTHY,TD  ,I  ,3.0_adv    ,1,0
3153404,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,3,0
3153404,I,3,HEALTHY,Live,I  ,5.100_count,27,1583
3153404,I,3,HEALTHY,Live,I  ,7.500_count,79,19083
3153404,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,82,246591
3153404,I,3,HEALTHY,Live,I  ,,2,1185
3153500,C,1,DEF    ,Live,C  ,11_count   ,5,30
3153500,C,1,HEALTHY,Live,C  ,2.0_norm   ,193,0
3153500,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,6,0
3153500,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3153500,C,1,DEF    ,Live,C  ,25_count   ,3,52
3153500,C,1,HEALTHY,Live,C  ,3.0_adv    ,6,0
3153500,C,1,HEALTHY,PD  ,C  ,3.0_adv    ,1,0
3153500,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,1,0
3153500,C,1,HEALTHY,Live,C  ,5.11_count ,88,442
3153500,C,1,HEALTHY,TD  ,C  ,5.11_count ,1,8
3153500,C,1,DEF    ,Live,C  ,50_count   ,3,111
3153500,C,1,HEALTHY,Live,C  ,7.25_count ,115,2123
3153500,C,1,HEALTHY,Live,OTH,7.25_count ,1,13
3153500,C,1,DEF    ,Live,C  ,DEF_OTH    ,33,15791
3153500,C,1,DEF    ,Live,OTH,DEF_OTH    ,1,294
3153500,C,1,DEF    ,Live,PHE,DEF_OTH    ,1,7106
3153500,C,1,HEALTHY,TD  ,C  ,DEF_OTH    ,1,1080
3153500,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1256,441571.7
3153500,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,2,307
3153500,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,4,3585
3153500,C,3,HEALTHY,Live,C  ,2.0_norm   ,3,0
3153500,C,3,HEALTHY,PD  ,OTH,2.0_norm   ,1,0
3153500,C,3,HEALTHY,TD  ,C  ,4.0_temp   ,2,0
3153500,C,3,HEALTHY,Live,C  ,5.100_count,5,202
3153500,C,3,HEALTHY,Live,OTH,5.100_count,1,4
3153500,C,3,DEF    ,Live,C  ,500_count  ,1,441
3153500,C,3,HEALTHY,Live,C  ,7.500_count,5,1191.1
3153500,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,66,452812
3153500,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,1,896
3153500,C,3,DEF    ,Live,C  ,,1,1444
3153500,D,1,DEF    ,Live,D  ,11_count   ,9,33
3153500,D,1,HEALTHY,Live,D  ,2.0_norm   ,435,0
3153500,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,10,0
3153500,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,5,0
3153500,D,1,DEF    ,Live,D  ,25_count   ,11,186
3153500,D,1,HEALTHY,Live,D  ,3.0_adv    ,29,0
3153500,D,1,HEALTHY,PD  ,D  ,3.0_adv    ,1,0
3153500,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,1,0
3153500,D,1,HEALTHY,Live,D  ,5.11_count ,187,884
3153500,D,1,HEALTHY,TD  ,D  ,5.11_count ,1,1
3153500,D,1,DEF    ,Live,D  ,50_count   ,14,565
3153500,D,1,HEALTHY,Live,D  ,7.25_count ,145,2680
3153500,D,1,HEALTHY,TD  ,D  ,7.25_count ,1,15
3153500,D,1,DEF    ,Live,D  ,DEF_OTH    ,317,88246
3153500,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,9381,2958781
3153500,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,1,339
3153500,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,3,828
3153500,D,1,DEF    ,Live,D  ,,1,1019
3153500,D,1,HEALTHY,Live,D  ,,7,4192.46
3153500,D,1,HEALTHY,PD  ,D  ,,4,131
3153500,D,3,DEF    ,Live,D  ,,4,1786
3153500,D,3,HEALTHY,Live,D  ,,40,40764
3153500,I,1,HEALTHY,Live,I  ,,1,0
3153500,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,1,0
3153500,I,3,HEALTHY,Live,I  ,2.0_norm   ,5,0
3153500,I,3,HEALTHY,Live,I  ,4.0_temp   ,1,0
3153500,I,3,HEALTHY,Live,I  ,5.100_count,35,2075
3153500,I,3,HEALTHY,TD  ,I  ,5.100_count,1,10
3153500,I,3,HEALTHY,Live,I  ,7.500_count,71,18064
3153500,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,55,126201
3153600,C,1,DEF    ,Live,C  ,11_count   ,4,15
3153600,C,1,HEALTHY,Live,C  ,2.0_norm   ,192,0
3153600,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,3,0
3153600,C,1,DEF    ,Live,C  ,25_count   ,3,60
3153600,C,1,HEALTHY,Live,C  ,3.0_adv    ,2,0
3153600,C,1,HEALTHY,PD  ,C  ,3.0_adv    ,1,0
3153600,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,5,0
3153600,C,1,HEALTHY,Live,C  ,5.11_count ,58,305
3153600,C,1,DEF    ,Live,C  ,50_count   ,8,333
3153600,C,1,HEALTHY,Live,C  ,7.25_count ,93,1637
3153600,C,1,HEALTHY,PD  ,C  ,7.25_count ,2,29
3153600,C,1,DEF    ,Live,C  ,DEF_OTH    ,25,5217
3153600,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1000,276768
3153600,C,1,HEALTHY,Live,C  ,,1,795
3153600,C,3,HEALTHY,Live,C  ,2.0_norm   ,4,0
3153600,C,3,HEALTHY,PD  ,C  ,2.0_norm   ,3,0
3153600,C,3,HEALTHY,Live,C  ,5.100_count,6,358.9
3153600,C,3,HEALTHY,PD  ,C  ,5.100_count,1,10
3153600,C,3,HEALTHY,Live,C  ,7.500_count,16,4739
3153600,C,3,HEALTHY,PD  ,C  ,7.500_count,1,148
3153600,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,53,252342
3153600,C,3,HEALTHY,PD  ,C  ,HEALTHY_OTH,2,1507
3153600,D,1,DEF    ,Live,D  ,11_count   ,7,36
3153600,D,1,HEALTHY,Live,D  ,2.0_norm   ,289,0
3153600,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,2,0
3153600,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,9,0
3153600,D,1,DEF    ,Live,D  ,25_count   ,5,108
3153600,D,1,HEALTHY,Live,D  ,3.0_adv    ,4,0
3153600,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,1,0
3153600,D,1,HEALTHY,Live,D  ,4.0_temp   ,6,0
3153600,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,28,0
3153600,D,1,HEALTHY,Live,D  ,5.11_count ,130,549
3153600,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,3
3153600,D,1,DEF    ,Live,D  ,50_count   ,6,234
3153600,D,1,HEALTHY,Live,D  ,7.25_count ,121,2134
3153600,D,1,HEALTHY,PD  ,D  ,7.25_count ,2,22
3153600,D,1,HEALTHY,TD  ,D  ,7.25_count ,1,20
3153600,D,1,DEF    ,Live,D  ,DEF_OTH    ,274,82851
3153600,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,8094,2936362
3153600,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,1,74
3153600,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,1,92
3153600,D,1,DEF    ,Live,D  ,,1,639
3153600,D,1,HEALTHY,Live,D  ,,17,17272
3153600,D,3,DEF    ,Live,D  ,,3,3341
3153600,D,3,HEALTHY,Live,D  ,,49,40974
3153600,I,3,HEALTHY,Live,I  ,2.0_norm   ,11,0
3153600,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,1,0
3153600,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,2,0
3153600,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,2,0
3153600,I,3,HEALTHY,Live,I  ,5.100_count,17,946
3153600,I,3,HEALTHY,PD  ,I  ,5.100_count,1,11
3153600,I,3,HEALTHY,Live,I  ,7.500_count,68,15656
3153600,I,3,HEALTHY,PD  ,I  ,7.500_count,2,286
3153600,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,74,245566
3153700,C,1,DEF    ,Live,C  ,11_count   ,7,37
3153700,C,1,DEF    ,PD  ,C  ,11_count   ,1,0
3153700,C,1,HEALTHY,TD  ,C  ,11_count   ,1,0
3153700,C,1,HEALTHY,DD  ,C  ,2.0_norm   ,1,0
3153700,C,1,HEALTHY,Live,C  ,2.0_norm   ,148,0
3153700,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,5,0
3153700,C,1,HEALTHY,Live,OTH,2.0_norm   ,5,0
3153700,C,1,DEF    ,Live,C  ,25_count   ,23,417
3153700,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,4,0
3153700,C,1,HEALTHY,PD  ,C  ,4.0_temp   ,1,0
3153700,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,6,0
3153700,C,1,HEALTHY,Live,C  ,5.11_count ,94,518
3153700,C,1,HEALTHY,Live,OTH,5.11_count ,1,8
3153700,C,1,DEF    ,Live,C  ,50_count   ,17,642
3153700,C,1,HEALTHY,Live,C  ,7.25_count ,162,2857
3153700,C,1,HEALTHY,Live,OTH,7.25_count ,1,21
3153700,C,1,DEF    ,Live,C  ,DEF_OTH    ,53,11669
3153700,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1160,237922
3153700,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,1,118
3153700,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,1,30
3153700,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,4,1085
3153700,C,1,DEF    ,Live,C  ,,1,663
3153700,C,1,HEALTHY,Live,C  ,,3,1370
3153700,C,3,HEALTHY,Live,C  ,2.0_norm   ,2,0
3153700,C,3,HEALTHY,Live,OTH,2.0_norm   ,2,0
3153700,C,3,HEALTHY,Live,C  ,5.100_count,1,35
3153700,C,3,HEALTHY,Live,C  ,7.500_count,4,1061
3153700,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,28,160146
3153700,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,2,9963
3153700,C,3,DEF    ,Live,C  ,,1,6108
3153700,D,1,DEF    ,Live,D  ,11_count   ,55,248
3153700,D,1,DEF    ,PD  ,D  ,11_count   ,1,0
3153700,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,4,0
3153700,D,1,HEALTHY,Live,D  ,2.0_norm   ,355,0
3153700,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,1,0
3153700,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,3,0
3153700,D,1,DEF    ,Live,D  ,25_count   ,90,1637
3153700,D,1,HEALTHY,PD  ,D  ,3.0_adv    ,1,0
3153700,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,12,0
3153700,D,1,HEALTHY,Live,D  ,4.0_temp   ,5,0
3153700,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,20,0
3153700,D,1,HEALTHY,Live,D  ,5.11_count ,194,1220
3153700,D,1,HEALTHY,PD  ,D  ,5.11_count ,2,10
3153700,D,1,DEF    ,Live,D  ,50_count   ,213,8106
3153700,D,1,HEALTHY,Live,D  ,7.25_count ,440,8216
3153700,D,1,DEF    ,Live,D  ,DEF_OTH    ,522,66205
3153700,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,11670,1651842
3153700,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,2,293
3153700,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,3,385
3153700,D,1,DEF    ,Live,D  ,,1,60
3153700,D,1,HEALTHY,Live,D  ,,12,22134
3153700,D,3,DEF    ,Live,D  ,,1,35
3153700,D,3,HEALTHY,Live,D  ,,4,1643
3153700,I,3,HEALTHY,Live,I  ,2.0_norm   ,8,0
3153700,I,3,HEALTHY,Live,I  ,5.100_count,38,1918
3153700,I,3,HEALTHY,Live,I  ,7.500_count,56,13185
3153700,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,81,221615
3157101,C,1,DEF    ,Live,C  ,11_count   ,6,19
3157101,C,1,DEF    ,Live,OTH,11_count   ,1,2
3157101,C,1,HEALTHY,DD  ,C  ,2.0_norm   ,24,0
3157101,C,1,HEALTHY,Live,C  ,2.0_norm   ,387,0
3157101,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,24,0
3157101,C,1,HEALTHY,Live,OTH,2.0_norm   ,3,0
3157101,C,1,DEF    ,Live,C  ,25_count   ,9,153
3157101,C,1,HEALTHY,Live,C  ,3.0_adv    ,1,0
3157101,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,10,0
3157101,C,1,HEALTHY,Live,C  ,4.0_temp   ,5,0
3157101,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,55,0
3157101,C,1,HEALTHY,DD  ,OTH,4.0_temp   ,1,0
3157101,C,1,HEALTHY,Live,C  ,5.11_count ,194,954
3157101,C,1,HEALTHY,TD  ,C  ,5.11_count ,5,19
3157101,C,1,HEALTHY,Live,OTH,5.11_count ,1,1
3157101,C,1,DEF    ,Live,C  ,50_count   ,14,504
3157101,C,1,DEF    ,TD  ,C  ,50_count   ,1,50
3157101,C,1,HEALTHY,Live,C  ,7.25_count ,246,4413
3157101,C,1,HEALTHY,TD  ,C  ,7.25_count ,4,91
3157101,C,1,HEALTHY,Live,OTH,7.25_count ,3,59
3157101,C,1,DEF    ,Live,C  ,DEF_OTH    ,67,14215
3157101,C,1,DEF    ,TD  ,C  ,DEF_OTH    ,2,185
3157101,C,1,DEF    ,Live,OTH,DEF_OTH    ,4,3208
3157101,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,2405,550976
3157101,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,1,147
3157101,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,31,8017
3157101,C,1,HEALTHY,Live,DTW,HEALTHY_OTH,1,4620
3157101,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,31,14816
3157101,C,1,HEALTHY,Live,PHE,HEALTHY_OTH,1,1791
3157101,C,1,DEF    ,Live,C  ,,1,305
3157101,C,1,DEF    ,Live,OTH,,1,1021
3157101,C,1,HEALTHY,Live,C  ,,3,289
3157101,C,1,HEALTHY,TD  ,C  ,,1,0
3157101,C,3,HEALTHY,Live,C  ,2.0_norm   ,10,0
3157101,C,3,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3157101,C,3,HEALTHY,Live,OTH,2.0_norm   ,1,0
3157101,C,3,HEALTHY,DD  ,C  ,4.0_temp   ,1,0
3157101,C,3,HEALTHY,TD  ,C  ,4.0_temp   ,3,0
3157101,C,3,HEALTHY,Live,C  ,5.100_count,14,805
3157101,C,3,DEF    ,Live,C  ,500_count  ,1,431
3157101,C,3,HEALTHY,Live,C  ,7.500_count,46,13215
3157101,C,3,HEALTHY,PD  ,C  ,7.500_count,1,387
3157101,C,3,HEALTHY,Live,DTW,7.500_count,1,323
3157101,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,89,522556
3157101,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,16,92437
3157101,C,3,DEF    ,Live,OTH,,1,1497
3157101,D,1,DEF    ,Live,D  ,11_count   ,27,131
3157101,D,1,HEALTHY,Live,D  ,11_count   ,1,0
3157101,D,1,HEALTHY,TD  ,D  ,11_count   ,1,0
3157101,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,40,0
3157101,D,1,HEALTHY,Live,D  ,2.0_norm   ,569,0
3157101,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,1,0
3157101,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,66,0
3157101,D,1,DEF    ,Live,D  ,25_count   ,17,303
3157101,D,1,HEALTHY,Live,D  ,3.0_adv    ,1,0
3157101,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,36,0
3157101,D,1,HEALTHY,Live,D  ,4.0_temp   ,18,0
3157101,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,120,0
3157101,D,1,HEALTHY,Live,D  ,5.11_count ,289,1462
3157101,D,1,HEALTHY,TD  ,D  ,5.11_count ,15,59
3157101,D,1,DEF    ,Live,D  ,50_count   ,55,2021
3157101,D,1,HEALTHY,Live,D  ,7.25_count ,347,6362
3157101,D,1,HEALTHY,TD  ,D  ,7.25_count ,7,147
3157101,D,1,DEF    ,Live,D  ,DEF_OTH    ,407,89686
3157101,D,1,DEF    ,TD  ,D  ,DEF_OTH    ,6,888
3157101,D,1,HEALTHY,Live,D  ,DEF_OTH    ,3,51471
3157101,D,1,HEALTHY,TD  ,D  ,DEF_OTH    ,1,31869
3157101,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,13949,3313452
3157101,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,36,15342
3157101,D,1,DEF    ,Live,D  ,,2,5753
3157101,D,1,DEF    ,PD  ,D  ,,1,55
3157101,D,1,HEALTHY,Live,D  ,,8,1836
3157101,D,3,HEALTHY,Live,D  ,,33,19685
3157101,D,3,HEALTHY,TD  ,D  ,,1,0
3157101,I,1,HEALTHY,Live,I  ,,1,247
3157101,I,3,HEALTHY,Live,I  ,2.0_norm   ,7,0
3157101,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,2,0
3157101,I,3,HEALTHY,Live,I  ,5.100_count,46,2530
3157101,I,3,HEALTHY,Live,I  ,7.500_count,155,40683
3157101,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,73,122765
3157101,I,3,HEALTHY,Live,I  ,,1,0
3157102,C,1,DEF    ,Live,C  ,11_count   ,4,23
3157102,C,1,HEALTHY,DD  ,C  ,2.0_norm   ,8,0
3157102,C,1,HEALTHY,Live,C  ,2.0_norm   ,150,0
3157102,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,2,0
3157102,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,13,0
3157102,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3157102,C,1,DEF    ,Live,C  ,25_count   ,6,118
3157102,C,1,DEF    ,TD  ,C  ,25_count   ,1,21
3157102,C,1,HEALTHY,Live,C  ,3.0_adv    ,1,0
3157102,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,1,0
3157102,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,20,0
3157102,C,1,HEALTHY,Live,C  ,5.11_count ,102,551
3157102,C,1,DEF    ,Live,C  ,50_count   ,12,463
3157102,C,1,HEALTHY,Live,C  ,7.25_count ,138,2543
3157102,C,1,HEALTHY,Live,OTH,7.25_count ,1,15
3157102,C,1,DEF    ,Live,C  ,DEF_OTH    ,31,7665
3157102,C,1,DEF    ,Live,OTH,DEF_OTH    ,1,108
3157102,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1315,303305.53
3157102,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,1,275
3157102,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,5,1181
3157102,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,11,8382
3157102,C,3,HEALTHY,Live,C  ,2.0_norm   ,3,0
3157102,C,3,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3157102,C,3,HEALTHY,TD  ,C  ,4.0_temp   ,1,0
3157102,C,3,HEALTHY,Live,C  ,5.100_count,5,224
3157102,C,3,HEALTHY,Live,C  ,7.500_count,11,3611
3157102,C,3,HEALTHY,Live,OTH,7.500_count,1,182
3157102,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,39,272755
3157102,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,2,8448
3157102,D,1,DEF    ,Live,D  ,11_count   ,38,176
3157102,D,1,HEALTHY,TD  ,D  ,11_count   ,2,0
3157102,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,38,0
3157102,D,1,HEALTHY,Live,D  ,2.0_norm   ,539,0
3157102,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,3,0
3157102,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,51,0
3157102,D,1,DEF    ,Live,D  ,25_count   ,58,1100
3157102,D,1,DEF    ,TD  ,D  ,25_count   ,2,30
3157102,D,1,HEALTHY,Live,D  ,3.0_adv    ,4,0
3157102,D,1,HEALTHY,TD  ,D  ,3.0_adv    ,1,0
3157102,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,1,0
3157102,D,1,HEALTHY,Live,D  ,4.0_temp   ,5,0
3157102,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,75,0
3157102,D,1,HEALTHY,Live,D  ,5.11_count ,415,2301
3157102,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,1
3157102,D,1,HEALTHY,TD  ,D  ,5.11_count ,2,13
3157102,D,1,DEF    ,Live,D  ,50_count   ,142,5469
3157102,D,1,HEALTHY,Live,D  ,7.25_count ,759,13934.8
3157102,D,1,HEALTHY,TD  ,D  ,7.25_count ,2,26
3157102,D,1,DEF    ,Live,D  ,DEF_OTH    ,534,77614
3157102,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,16301,2447005.2
3157102,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,2,1366
3157102,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,16,2707
3157102,D,1,DEF    ,Live,D  ,,1,128
3157102,D,1,HEALTHY,Live,D  ,,5,965
3157102,D,1,HEALTHY,PD  ,D  ,,1,0
3157102,D,3,HEALTHY,Live,D  ,,1,992
3157102,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,2,0
3157102,I,3,HEALTHY,Live,I  ,2.0_norm   ,16,0
3157102,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,2,0
3157102,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,1,0
3157102,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,2,0
3157102,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,2,0
3157102,I,3,HEALTHY,Live,I  ,5.100_count,55,2364
3157102,I,3,HEALTHY,PD  ,I  ,5.100_count,1,16
3157102,I,3,HEALTHY,TD  ,I  ,5.100_count,1,6
3157102,I,3,HEALTHY,Live,I  ,7.500_count,134,37293
3157102,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,145,283940
3157102,I,3,DEF    ,Live,I  ,,1,1394
3157103,C,1,DEF    ,Live,C  ,11_count   ,2,15
3157103,C,1,DEF    ,PD  ,C  ,11_count   ,1,0
3157103,C,1,HEALTHY,Live,C  ,2.0_norm   ,123,0
3157103,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,3,0
3157103,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,3,0
3157103,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3157103,C,1,DEF    ,Live,C  ,25_count   ,3,50
3157103,C,1,HEALTHY,Live,C  ,3.0_adv    ,3,0
3157103,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,5,0
3157103,C,1,HEALTHY,Live,C  ,4.0_temp   ,1,0
3157103,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,11,0
3157103,C,1,HEALTHY,Live,C  ,5.11_count ,82,421
3157103,C,1,HEALTHY,TD  ,C  ,5.11_count ,1,6
3157103,C,1,DEF    ,Live,C  ,50_count   ,4,168
3157103,C,1,HEALTHY,Live,C  ,7.25_count ,120,2220
3157103,C,1,HEALTHY,PD  ,C  ,7.25_count ,1,11
3157103,C,1,HEALTHY,TD  ,C  ,7.25_count ,1,14
3157103,C,1,DEF    ,Live,C  ,DEF_OTH    ,32,7992
3157103,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,963,242433
3157103,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,2,678
3157103,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,6,875
3157103,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,6,11309
3157103,C,1,DEF    ,Live,C  ,,1,158
3157103,C,1,HEALTHY,Live,C  ,,2,1120
3157103,C,3,HEALTHY,Live,C  ,7.500_count,4,1348
3157103,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,35,259167
3157103,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,4,16630
3157103,D,1,DEF    ,Live,D  ,11_count   ,61,308
3157103,D,1,DEF    ,PD  ,D  ,11_count   ,3,0
3157103,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,4,0
3157103,D,1,HEALTHY,Live,D  ,2.0_norm   ,519,0
3157103,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,7,0
3157103,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,54,0
3157103,D,1,DEF    ,Live,D  ,25_count   ,65,1202
3157103,D,1,DEF    ,PD  ,D  ,25_count   ,1,13
3157103,D,1,HEALTHY,Live,D  ,3.0_adv    ,12,0
3157103,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,31,0
